Key	Time	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
23	50	0.1360967	0.2028357	0.5339066	0.3574359	0.5286131	0.0458744	0.631433	0.4390213	0.1531668	0.1613754	0.0135295	0.4264485	0.0257843	0.1965521	0.0068047	0.5686598	0.588906	0.4734009	0.0934455	0.0048522	0.0273271	0.1703979	0.2243758	0.2593181	0.1046364	0.7195338	0.6111032	0.3303067	0.1401463	0.5051015	0.3213849	0.013333	0.1265715	0.0804419	0.8809919	0.1435342	0.5864708	0.0342841	0.1208215	0.6355578	0.0254269	0.5892838	0.403606	0.5241827	0.488494	0.3927774	0.5598452	0.5998464	0.4206343	0.1349511	0.6108149	0.719748	0.4145272	0.2184331	0.400535	0.0798508	0.2417589	0.206686	0.0801812	0.2079382	0.0027012	0.2855491	0.549056	0.3163599	0.4211498	0.3563224	0.3176922	0.2836477	0.5135947	0.0407752	0.217979	0.0098209	0.0168975	0.0171763	0.344982	0.5602048	0.0383742	0.075209	0.1669596	0.047127	0.4273113	0.1597654	0.6570971	0.1552312	0.6208164	0.1612801	0.1594611	0.0830772	0.0481671	0.769501	0.3329986	0.3298633	0.3516206	0.4722817	0.4906207	0.7293859	0.2125942	0.6388666	0.5552885	0.5433377
24	100	0.1094334	0.2802367	0.4351186	0.2977434	0.7692374	0.0225675	0.6054648	0.397986	0.1616178	0.059214	0.018785	0.3125506	0.0443603	0.2508412	0.0076612	0.558816	0.5689629	0.5704739	0.0859805	0.0024229	0.0236163	0.1810812	0.1530944	0.1713516	0.0896581	0.5377528	0.6345054	0.4208972	0.1656918	0.4326235	0.269862	0.0145566	0.1736318	0.1112394	0.6687944	0.087864	0.5490679	0.0266303	0.1062623	0.6123272	0.0172854	0.5726625	0.2908049	0.3089244	0.6000919	0.5038476	0.5488669	0.6052264	0.3119462	0.1422543	0.5248156	0.7059328	0.3796244	0.3038826	0.4808477	0.0330698	0.2928452	0.1793406	0.0904769	0.2121848	0.0006148	0.3241655	0.582661	0.2980266	0.5411717	0.360341	0.3320904	0.3965746	0.3461461	0.0318688	0.147988	0.0186609	0.0244869	0.0555182	0.3736001	0.5649914	0.0160037	0.0541889	0.1364387	0.0269502	0.4847627	0.1369289	0.566514	0.1904911	0.558684	0.1900949	0.1240117	0.0590671	0.0241527	0.8023776	0.2848101	0.3220534	0.3533745	0.2768483	0.3687632	0.5987265	0.264076	0.744397	0.5700812	0.7463951
25	150	0.1120628	0.2237725	0.4263534	0.3613433	0.6616197	0.0210369	0.6589594	0.3552392	0.2141255	0.1135602	0.0234725	0.4056336	0.0366396	0.2035823	0.0097456	0.6974645	0.6880778	0.5456746	0.1256856	0.0012504	0.0488403	0.1839915	0.0936885	0.1829965	0.0973324	0.6469522	0.5168136	0.4757738	0.2373641	0.4943925	0.2355224	0.0172931	0.2141813	0.1427311	0.5693821	0.0589421	0.3671769	0.0374799	0.1342174	0.643496	0.0280513	0.6312229	0.1610606	0.2101445	0.507015	0.485077	0.5467687	0.4968939	0.3330206	0.1379409	0.556313	0.6378745	0.3030251	0.1922877	0.4830153	0.0065695	0.2733895	0.2824398	0.0473989	0.2779723	0.0008672	0.1966551	0.58185	0.166693	0.4360891	0.3204706	0.3559967	0.4008314	0.3518939	0.0287797	0.1531696	0.0163626	0.0228174	0.0151349	0.3322334	0.5783154	0.024213	0.0423261	0.1664379	0.0309838	0.4407194	0.1210089	0.6557265	0.1539886	0.6479558	0.1765707	0.1294319	0.0766044	0.0418468	0.5144798	0.184249	0.300034	0.2853203	0.1702832	0.2981576	0.5559626	0.2041938	0.5542659	0.5833231	0.6705033
26	200	0.2613244	0.3044955	0.4873477	0.3948764	0.5825224	0.0343295	0.7051436	0.4509502	0.2108927	0.0593839	0.0072976	0.2723099	0.0636444	0.2356363	0.0025342	0.6443569	0.5822279	0.6017339	0.0651339	0.0001636	0.0384808	0.1579025	0.1426388	0.1668958	0.1083024	0.5210882	0.4514038	0.4778527	0.1893556	0.4368698	0.2215113	0.0161857	0.1768171	0.1015047	0.703452	0.1182904	0.2477747	0.0307286	0.1942798	0.6271534	0.044205	0.6145362	0.2137823	0.1773549	0.4719625	0.4703385	0.425751	0.560788	0.3709373	0.1573664	0.6353994	0.5939454	0.2804105	0.3636287	0.380201	0.0017568	0.3029392	0.1877033	0.0826032	0.2011244	0.0001196	0.205666	0.5494306	0.0936524	0.5048716	0.3557427	0.3225176	0.3945322	0.4563048	0.0054124	0.1969004	0.0395414	0.0605577	0.0313248	0.4567646	0.6781225	0.0081226	0.034094	0.1669645	0.0114209	0.4299678	0.1184072	0.6775464	0.2188731	0.4474671	0.2279936	0.1560997	0.0382831	0.0670626	0.6077523	0.2155219	0.2310837	0.3667555	0.1515139	0.2463201	0.6393999	0.2505697	0.6425841	0.5846392	0.6481157
27	250	0.343756	0.2509479	0.4908355	0.4124456	0.6593985	0.0452757	0.6109547	0.5613501	0.2268672	0.0273846	0.0093475	0.295812	0.0341821	0.1808883	0.0013296	0.6038622	0.7946063	0.4013817	0.0545277	0.0008152	0.067554	0.1869226	0.1057613	0.1400762	0.139611	0.642637	0.6917739	0.6607367	0.3346702	0.3761955	0.118665	0.0186406	0.2070492	0.1550198	0.6177975	0.0595203	0.1461461	0.0383008	0.1117343	0.6495168	0.0545418	0.6455746	0.1442332	0.0824874	0.4969058	0.5041928	0.4689517	0.4348718	0.4173349	0.1566631	0.5551306	0.5982222	0.2015973	0.2046793	0.4081026	0.0047452	0.2748324	0.1845347	0.0847317	0.2538442	0.0005483	0.2830467	0.4150247	0.0619156	0.454643	0.3644941	0.3086993	0.4528363	0.3669982	0.0201997	0.2384434	0.0492827	0.0644005	0.0544348	0.4246046	0.4887728	0.0645662	0.0651389	0.1975771	0.0435364	0.4536344	0.0895024	0.4568379	0.2104725	0.6061684	0.1480625	0.1443856	0.0925452	0.0335594	0.5928016	0.2593994	0.1940339	0.3559072	0.0712158	0.2066908	0.6199796	0.2206365	0.6249495	0.5008778	0.6720933
28	300	0.2925538	0.2584219	0.4429941	0.5154174	0.6216452	0.0164076	0.5985804	0.4186443	0.2284078	0.0334325	0.0102525	0.4001435	0.0209245	0.2593225	0.005574	0.5281532	0.6245317	0.4330502	0.0625602	0.0003943	0.0421667	0.1798477	0.2256597	0.1793351	0.1564783	0.6681687	0.5793383	0.5407092	0.4151143	0.5036485	0.1115637	0.0121531	0.1725325	0.1215394	0.5542942	0.0506621	0.102908	0.0302616	0.0874822	0.6208624	0.0475955	0.6133178	0.1758642	0.1205265	0.5260334	0.4957319	0.3910737	0.3523186	0.3428034	0.1117376	0.4613229	0.6428527	0.2278625	0.2931502	0.4359123	0.0015429	0.4896376	0.3389393	0.0983416	0.2739131	0.003492	0.2779646	0.4805968	0.0909504	0.4530493	0.309989	0.3296034	0.5231879	0.2623976	0.0264063	0.3687544	0.1569237	0.1319657	0.1268721	0.5206509	0.6254517	0.041439	0.1026491	0.2147878	0.0213188	0.3533172	0.1416177	0.6565424	0.1833714	0.4925093	0.2247923	0.0834172	0.0557349	0.0452086	0.6284013	0.2843784	0.176206	0.3094574	0.0725061	0.234538	0.584617	0.2590795	0.5709186	0.5167918	0.7348279
29	350	0.345985	0.2583624	0.5458107	0.5453674	0.6167517	0.0121384	0.6413415	0.4962096	0.2274809	0.0029141	0.0030655	0.4602898	0.0464801	0.1987534	0.039264	0.5922739	0.6149144	0.4446632	0.0718205	0.0004143	0.054618	0.1687907	0.3143638	0.2603475	0.1880593	0.6084799	0.5946347	0.7148028	0.496003	0.4682059	0.1222756	0.0178631	0.2004385	0.0975805	0.4792803	0.0544364	0.0611793	0.027446	0.0697937	0.6923752	0.0388956	0.6522278	0.1619209	0.0636046	0.4015122	0.4697876	0.4661588	0.2735306	0.3050609	0.0763618	0.5388636	0.5998497	0.1776548	0.2594007	0.627432	0.0045509	0.3122785	0.2471499	0.1297266	0.3560312	0.0011459	0.3996797	0.3049056	0.0542352	0.4669787	0.3693799	0.3945807	0.4241571	0.1527344	0.0149514	0.4752076	0.3529495	0.1751197	0.1353664	0.3558885	0.6860559	0.1481324	0.1440146	0.2950721	0.0391684	0.4697548	0.1169406	0.5410136	0.1762653	0.5260224	0.1795427	0.154845	0.0817582	0.0297909	0.5413499	0.1959386	0.2692657	0.2882133	0.089502	0.2123027	0.579527	0.2537253	0.6182037	0.5936666	0.5696933
30	400	0.3936404	0.3214362	0.5439911	0.5454995	0.6125789	0.0103501	0.5676216	0.5287767	0.2495035	0.0239939	0.0078845	0.3439718	0.0662385	0.1969811	0.0128535	0.5730025	0.5419086	0.4870091	0.1208905	0.0008849	0.0356859	0.1760054	0.4046549	0.416336	0.2140652	0.6173978	0.6124056	0.6329349	0.5066096	0.3690873	0.091174	0.0058773	0.2558558	0.057348	0.5321515	0.1006618	0.0838179	0.0405663	0.09658	0.6183454	0.0397605	0.6071257	0.1721086	0.0937944	0.5326872	0.4163784	0.3704425	0.2895693	0.3332274	0.1213333	0.5517696	0.6072611	0.2036499	0.2181715	0.5576928	0.0020928	0.350245	0.1960382	0.2940713	0.4072833	0.0027829	0.285712	0.2055122	0.0647678	0.4732618	0.3640729	0.3791983	0.6846893	0.0972706	0.0306173	0.6600216	0.3426294	0.2506421	0.1644453	0.424205	0.4257915	0.25067	0.1038879	0.4672718	0.044955	0.5460435	0.1283159	0.602824	0.2027756	0.6507775	0.2146475	0.1284444	0.0816819	0.1950202	0.6000576	0.1911237	0.2572086	0.2964845	0.0938083	0.1222792	0.6203772	0.2232302	0.6150773	0.5788054	0.6221825
31	450	0.3872225	0.3536325	0.5086556	0.5692163	0.6557147	0.0169746	0.682096	0.4918274	0.265327	0.0304371	0.008505	0.3250062	0.0390407	0.1725201	0.0065855	0.5898237	0.6094792	0.5024953	0.0892523	0.0053114	0.0476575	0.224033	0.348907	0.5049949	0.2469884	0.7332675	0.7741524	0.6385932	0.540011	0.5540083	0.1496393	0.003731	0.235148	0.1042631	0.6760372	0.0444918	0.0643725	0.0385929	0.1369856	0.5218039	0.0391284	0.640453	0.1864861	0.0892402	0.4351077	0.4958692	0.367745	0.2335417	0.2668978	0.1366011	0.6095337	0.6519188	0.1886507	0.2265661	0.5394219	0.0001523	0.481941	0.3086154	0.3967733	0.4081207	0.0059084	0.4246952	0.1936675	0.0922535	0.5859929	0.3710819	0.4894202	0.5895459	0.1243628	0.012023	0.6094873	0.4850063	0.3980273	0.1219017	0.3386434	0.296819	0.3923553	0.26384	0.5017049	0.1468073	0.6534731	0.0839362	0.6024969	0.2094509	0.5873391	0.261833	0.1631708	0.0732549	0.4172455	0.559685	0.2132005	0.1974647	0.2830234	0.058926	0.1552387	0.6450825	0.2105507	0.5601618	0.508833	0.6316287
32	500	0.4248618	0.3366633	0.6325038	0.5574655	0.7267561	0.0097015	0.6632196	0.5309704	0.2067143	0.0133688	0.0076524	0.3359365	0.027602	0.2496406	0.0062532	0.6685282	0.6177878	0.4416181	0.100189	0.0193479	0.0141161	0.2395486	0.3349112	0.4728242	0.2847964	0.6639942	0.5349257	0.5702339	0.6131462	0.5880219	0.1090331	0.0079785	0.1742046	0.1050853	0.6038972	0.0473866	0.1035684	0.0416079	0.130202	0.6348392	0.0334524	0.6838622	0.1823394	0.0929442	0.5209049	0.4988371	0.3383519	0.1985015	0.2908416	0.0716003	0.678254	0.5882947	0.1750733	0.2621438	0.4634042	0.0042805	0.4303295	0.2189531	0.3722473	0.417104	0.0255592	0.4290788	0.1919735	0.0843192	0.4065672	0.3738881	0.499013	0.456096	0.0947475	0.0171161	0.6514358	0.4644902	0.4300777	0.1709164	0.4616028	0.1287195	0.3946151	0.1805992	0.5513955	0.1408898	0.4697034	0.110604	0.6107589	0.1387382	0.485927	0.243411	0.1314192	0.0615386	0.5363905	0.6423411	0.2659799	0.2143993	0.30461	0.0425458	0.1213335	0.4800589	0.2519148	0.7118696	0.5617915	0.6464951
33	550	0.4012835	0.2703206	0.5362704	0.5606468	0.6408535	0.0232394	0.5356343	0.5920418	0.0538694	0.2368163	0.0154357	0.3640476	0.0416347	0.0480478	0.0059693	0.2226468	0.440117	0.4980621	0.0936439	0.0405391	0.0577951	0.2715786	0.3869694	0.5058012	0.2188939	0.6583794	0.424741	0.551025	0.5086795	0.4527112	0.0580247	0.0089393	0.2620157	0.0725444	0.669937	0.5315515	0.1501052	0.0487851	0.0528536	0.626833	0.0461119	0.6243831	0.4706213	0.130565	0.5901495	0.6634707	0.4672412	0.2327702	0.3368925	0.041183	0.6540478	0.4558542	0.2502598	0.1705842	0.49038	0.2653861	0.3040749	0.2321341	0.3271441	0.4665164	0.1882947	0.3160131	0.2146503	0.199027	0.3986887	0.4035617	0.4800483	0.5637631	0.0766112	0.0168233	0.6003929	0.6050874	0.3170343	0.4561336	0.3395511	0.0876684	0.4700291	0.2401238	0.5233188	0.1808573	0.3807385	0.1213013	0.6758545	0.1684068	0.4275655	0.1831758	0.2005478	0.059118	0.5807967	0.5732524	0.4514035	0.2478702	0.5283909	0.0658311	0.1910523	0.5726548	0.2401987	0.5936797	0.5064022	0.7957975
34	600	0.4180955	0.3232364	0.4650959	0.504837	0.6904303	0.041343	0.6527751	0.5300421	0.0079654	0.2611156	0.0177206	0.2901791	0.023613	0.0333742	0.0060963	0.0950368	0.3574425	0.492808	0.1221785	0.038282	0.0335843	0.1855623	0.4336539	0.4612591	0.1396381	0.7545341	0.4051567	0.5514936	0.4876842	0.4951738	0.0451104	0.0196512	0.2262796	0.1200755	0.6175434	0.5963493	0.4497555	0.1184106	0.048361	0.5969244	0.0298673	0.5747706	0.6177727	0.2718769	0.559633	0.6413236	0.4388195	0.3615232	0.3283437	0.074978	0.5507501	0.6003137	0.3524592	0.2317426	0.6084346	0.2124379	0.2618475	0.2675119	0.3961636	0.349923	0.2190961	0.4355402	0.3110026	0.2820576	0.4409872	0.3559113	0.453099	0.5853626	0.1470598	0.0300788	0.5134007	0.3364133	0.2174686	0.5441325	0.3938207	0.0834716	0.484687	0.2467572	0.5761244	0.1201287	0.3577293	0.1224329	0.6660584	0.1648755	0.6140668	0.1771213	0.1767567	0.0780422	0.6532712	0.6167109	0.4935538	0.3215313	0.6180685	0.2144885	0.3464936	0.5822013	0.2697859	0.624355	0.6575004	0.6232691
35	650	0.2689105	0.3523044	0.5520042	0.5553619	0.6671087	0.0453316	0.6715267	0.5225612	0.0109436	0.3531805	0.0206683	0.3327897	0.0376839	0.0169981	0.0195542	0.0871668	0.377963	0.5234886	0.0867702	0.0208905	0.0590297	0.1466056	0.3560946	0.536307	0.0869894	0.4655808	0.479213	0.5420041	0.3145992	0.393069	0.0352752	0.0199088	0.1995388	0.1485703	0.6629724	0.567282	0.4116824	0.0703158	0.0635286	0.6632065	0.0308147	0.6699689	0.5986474	0.2848546	0.5754787	0.5316205	0.3848161	0.5980842	0.3860372	0.084262	0.6032242	0.5868498	0.4290242	0.2287521	0.5601301	0.2905019	0.2241885	0.2181536	0.2331428	0.3980778	0.1336202	0.265873	0.371548	0.2455825	0.3907459	0.3287679	0.5200324	0.5211204	0.3029135	0.0143551	0.3553654	0.0769367	0.1060377	0.5168074	0.3070105	0.21524	0.3493452	0.2529991	0.4849777	0.0244249	0.3564115	0.101717	0.6319126	0.2088551	0.5402945	0.1731381	0.1551151	0.0427604	0.4344443	0.6818143	0.6323655	0.3591788	0.5513198	0.3159915	0.4320048	0.623553	0.2478004	0.4985365	0.5330707	0.8157099
36	700	0.404179	0.3675282	0.5049983	0.4396198	0.5608169	0.0353952	0.5301585	0.4465482	0.0131892	0.3823029	0.0087211	0.3369019	0.0450256	0.0168632	0.0080887	0.0976503	0.3876535	0.4865793	0.0812374	0.0048618	0.0426348	0.1377796	0.2871515	0.5298076	0.1138754	0.6780364	0.4552745	0.5107309	0.2782707	0.5294544	0.0369516	0.0384261	0.2304866	0.1533393	0.7252215	0.6766918	0.5740353	0.145532	0.0672862	0.6840799	0.0434481	0.6108887	0.6656184	0.3967614	0.555468	0.8108996	0.5537881	0.5048774	0.4195855	0.1181885	0.5213155	0.5334915	0.3543759	0.2829893	0.4906405	0.2693123	0.248264	0.1565702	0.1887158	0.3052513	0.0610803	0.3014605	0.6553968	0.2362589	0.5359599	0.2805725	0.3074569	0.4811716	0.3723797	0.0257234	0.2540204	0.05977	0.058879	0.2734133	0.217972	0.4017794	0.2258485	0.1630781	0.284079	0.0259496	0.3621632	0.1183461	0.6340176	0.245794	0.6049281	0.1633153	0.131884	0.0727321	0.4228489	0.5633456	0.6156285	0.4463712	0.7085387	0.3307623	0.450666	0.608346	0.2730704	0.5062385	0.566141	0.7058483
37	750	0.1433165	0.2909842	0.4525155	0.5080996	0.6792248	0.0411885	0.5444632	0.5832366	0.0136166	0.4242979	0.0065018	0.3834649	0.0173732	0.0234205	0.0024998	0.0839185	0.3695783	0.5061539	0.0776573	0.0145953	0.0152385	0.1368556	0.2868879	0.4597676	0.1056568	0.589321	0.4844853	0.3384344	0.1421373	0.3665719	0.1437995	0.0211257	0.1731433	0.1116951	0.606896	0.5897365	0.6149263	0.0610099	0.042982	0.5936686	0.0516494	0.6182096	0.5879389	0.4639732	0.7159555	0.6170273	0.7321804	0.5903998	0.3985343	0.0543414	0.5876611	0.6308096	0.4840881	0.2177656	0.5635494	0.3154794	0.1501325	0.2350134	0.1763626	0.2330002	0.042918	0.2233729	0.6431834	0.3777218	0.4047331	0.3618287	0.4629547	0.4950726	0.4941415	0.0419383	0.196462	0.0279017	0.0327138	0.2324044	0.2686236	0.4699214	0.09853	0.12297	0.2138697	0.0712608	0.300188	0.088187	0.7320615	0.1857088	0.6321531	0.24484	0.1565686	0.0307776	0.2876652	0.6318258	0.6782154	0.4668711	0.6356309	0.4271757	0.4025081	0.6502356	0.231734	0.5842792	0.5380727	0.7018079
38	800	0.1600488	0.2570358	0.5152233	0.5118599	0.7110518	0.0317969	0.5858743	0.5374098	0.0116118	0.4181832	0.0041456	0.3843646	0.021345	0.0076997	0.0078505	0.0711383	0.3290814	0.5270944	0.0747605	0.0234282	0.041008	0.2093247	0.1507762	0.3265646	0.1126804	0.5195552	0.4121777	0.4448957	0.1576663	0.3959243	0.0948952	0.0238225	0.1396959	0.1135282	0.548232	0.7302303	0.7431106	0.1344749	0.0380845	0.591724	0.0343524	0.5516209	0.6516055	0.4936424	0.6158169	0.6950565	0.621266	0.5692953	0.3471911	0.0994135	0.522932	0.4791462	0.6349583	0.2963562	0.4328089	0.462505	0.1808215	0.2167943	0.1080336	0.2473	0.0268664	0.2931684	0.6167279	0.4114834	0.4827354	0.4201999	0.3043579	0.4395754	0.4650972	0.0208961	0.1970029	0.024924	0.0718624	0.1109348	0.3102165	0.5920364	0.0413882	0.0944801	0.1246891	0.0210471	0.335469	0.1304012	0.6378653	0.1716883	0.4682932	0.207594	0.0903119	0.0783952	0.1128584	0.698857	0.6988324	0.5030477	0.6197391	0.4220707	0.4499252	0.70801	0.2393505	0.6673337	0.5793172	0.6774733
39	850	0.170999	0.3300608	0.5053648	0.3143289	0.6348432	0.0379657	0.6546086	0.3928615	0.016455	0.4049755	0.0277304	0.3803532	0.0330196	0.037736	0.003341	0.093597	0.4076088	0.436329	0.0536762	0.0053649	0.0341098	0.1393191	0.1142247	0.3246538	0.1155512	0.6459651	0.5148346	0.3544073	0.2316965	0.4117514	0.1652501	0.0117764	0.2525189	0.1185463	0.6076322	0.7142798	0.5928813	0.1016963	0.0394808	0.6307011	0.0224933	0.5388326	0.6004484	0.4567595	0.6405176	0.6463244	0.5316557	0.5977628	0.458199	0.0942099	0.5028827	0.5784125	0.4471497	0.2252433	0.4149134	0.404118	0.1670625	0.1852914	0.0785605	0.2101823	0.0187417	0.3424263	0.6730498	0.4112275	0.4685907	0.3204269	0.3707795	0.4812208	0.3483998	0.0058567	0.2298799	0.0170205	0.025765	0.0957135	0.308683	0.6729542	0.0316752	0.130471	0.200039	0.0193708	0.3727679	0.0602546	0.6146657	0.1870267	0.446379	0.2684341	0.1158676	0.0720908	0.0891077	0.6834463	0.7424657	0.3848496	0.5835965	0.4017687	0.4917518	0.6969264	0.228085	0.5594661	0.4594861	0.5359994
40	900	0.1575338	0.2480839	0.5625502	0.330453	0.5115121	0.0470388	0.6106036	0.3940226	0.0054417	0.3659091	0.0106362	0.3654991	0.0480443	0.0200309	0.016534	0.1151492	0.3406597	0.4922999	0.0747901	0.000952	0.0282727	0.2058189	0.1217556	0.1753946	0.0783061	0.676162	0.4094089	0.3860766	0.165107	0.4168653	0.1845329	0.0162967	0.2084141	0.1713502	0.6152958	0.5926469	0.5519504	0.123538	0.0592625	0.7670267	0.0280615	0.5744902	0.6300597	0.5814405	0.6525397	0.5993943	0.5340653	0.5109833	0.4550154	0.1206907	0.4154021	0.7043179	0.4182819	0.2493892	0.554879	0.3610611	0.3122304	0.2576261	0.0980608	0.1858366	0.0108398	0.2963436	0.6494681	0.3990965	0.4533562	0.3358946	0.4417192	0.4176159	0.4576992	0.0156745	0.2066618	0.0054036	0.0423197	0.0667214	0.3564177	0.5690129	0.0142694	0.0992841	0.1297151	0.022882	0.3504661	0.1644833	0.556338	0.1558051	0.5475179	0.1803873	0.1252043	0.0521003	0.0752975	0.5832687	0.5645899	0.5087272	0.5449644	0.3894365	0.4526464	0.597002	0.2254004	0.5531187	0.4616536	0.6067427
41	950	0.0935374	0.2682859	0.5448682	0.4094497	0.6983441	0.0420806	0.5552619	0.4757996	0.0182774	0.4335965	0.0155065	0.3504526	0.0313947	0.0250014	0.0188046	0.0823623	0.3490823	0.4671284	0.0519568	3.98e-05	0.049169	0.1399353	0.0840913	0.2016065	0.077897	0.6453371	0.4293579	0.2677011	0.1929937	0.4530494	0.1354914	0.017065	0.147908	0.1212365	0.6697355	0.6459375	0.6984967	0.075878	0.0549611	0.7726021	0.0507298	0.5772178	0.5682047	0.5132533	0.5590784	0.644508	0.5056674	0.5482828	0.463549	0.2151584	0.7146962	0.5913691	0.3413935	0.2295043	0.4218187	0.3192644	0.2993784	0.2298894	0.0872496	0.2543094	0.014817	0.2765518	0.6561809	0.4281587	0.332068	0.3225234	0.3947887	0.3942786	0.4115616	0.0133464	0.2163548	0.0097979	0.0585385	0.0574808	0.3429281	0.5889272	0.0153967	0.1240046	0.1698639	0.0422174	0.2994854	0.1275021	0.6327789	0.1553516	0.5654536	0.1948205	0.1072246	0.0483027	0.1039107	0.6977605	0.5873171	0.4868053	0.6307944	0.3302257	0.5101453	0.747558	0.2522755	0.5140729	0.4416684	0.5765972
42	1000	0.0788008	0.2374295	0.5461588	0.4256698	0.5745323	0.0363182	0.5681599	0.3992028	0.0091477	0.4729102	0.0114691	0.301386	0.0258152	0.035232	0.030736	0.0785548	0.3716078	0.4365293	0.0500011	0.0013477	0.0269491	0.2038325	0.1394497	0.1525791	0.1404802	0.6139657	0.4203141	0.2953776	0.175676	0.4108994	0.1841536	0.0195364	0.227754	0.11036	0.7131861	0.615061	0.6683196	0.0828214	0.0332929	0.6862247	0.0505183	0.5397951	0.555604	0.5069646	0.4740757	0.6455528	0.5839622	0.5947419	0.4803719	0.132361	0.6920655	0.7403949	0.3825941	0.2343228	0.4469056	0.3409212	0.3113389	0.1664076	0.1297403	0.2091773	0.0039232	0.2086076	0.5978697	0.4541925	0.3649023	0.3805007	0.3461686	0.4421136	0.4223563	0.0049135	0.1501759	0.0299374	0.0367415	0.0725885	0.377432	0.5501736	0.0274214	0.0728736	0.1673039	0.0294355	0.3558682	0.1012905	0.599904	0.1952208	0.6356831	0.2429927	0.1187314	0.055403	0.040377	0.6962682	0.6101878	0.3479265	0.593096	0.4733895	0.5155753	0.7438449	0.2298358	0.5939833	0.5109911	0.6545994
43	0	0.0848025	0.2770523	0.4926687	0.3107276	0.6284227	0.0548762	0.6571819	0.4457981	0.0228845	0.3656443	0.029229	0.4196773	0.0373837	0.0322964	0.0231607	0.0887683	0.3692298	0.4411772	0.0768452	0.0031743	0.035719	0.1192953	0.2153997	0.2380882	0.1233916	0.7323572	0.4369315	0.3261926	0.1398546	0.4686298	0.1706227	0.0188001	0.1721225	0.074762	0.5855169	0.6346758	0.5809342	0.0915266	0.0481117	0.5717832	0.0422817	0.6187024	0.7074512	0.5376086	0.6408517	0.6262539	0.5516249	0.5864213	0.3737388	0.2138063	0.6836272	0.6767777	0.3448006	0.3076885	0.4187867	0.2504914	0.2423548	0.2635206	0.14547	0.215652	0.0072846	0.2609042	0.5376051	0.3393606	0.374996	0.4407544	0.3933023	0.4108302	0.4469975	0.0078694	0.1476101	0.024609	0.0378666	0.0528929	0.2953585	0.5832685	0.0285135	0.1176299	0.2393968	0.0157154	0.4525902	0.111369	0.6641228	0.1694376	0.479996	0.1576775	0.1695758	0.0347288	0.0339109	0.6620268	0.6600346	0.367027	0.6297705	0.4193129	0.4002982	0.5641457	0.2604316	0.5983825	0.4825461	0.6608136
44	50	0.1335257	0.2899561	0.4886014	0.3634908	0.6548389	0.0770348	0.5566408	0.4345745	0.0204348	0.2699189	0.0165832	0.2565936	0.0321722	0.0576846	0.0012807	0.1476299	0.3009243	0.503758	0.0507839	0.000792	0.0212148	0.1851927	0.1137122	0.1552499	0.0162249	0.5809977	0.4671892	0.3698533	0.2086092	0.4400982	0.2318632	0.0045435	0.1816499	0.100436	0.5325268	0.5761366	0.7063356	0.1136792	0.0521455	0.5707371	0.0391438	0.5282716	0.3052638	0.4480754	0.5711957	0.6644974	0.5821137	0.6457004	0.3292928	0.2056425	0.483993	0.6704393	0.3395438	0.2558744	0.4792895	0.4216044	0.0648186	0.2306286	0.1615953	0.2823577	0.1057026	0.0744029	0.5583314	0.4121375	0.4356454	0.3051582	0.2902154	0.4613279	0.3822361	0.0053173	0.1482072	0.0211137	0.0398521	0.0167253	0.2859031	0.5575251	0.0177389	0.0899549	0.2022534	0.0036936	0.4314976	0.0546742	0.6180786	0.1371218	0.5873412	0.1600251	0.1012268	0.0643019	0.3016501	0.6436994	0.4218494	0.3656296	0.5495433	0.3999075	0.4329797	0.6649215	0.300782	0.537114	0.5199217	0.4935097
45	100	0.2225253	0.2154261	0.4529292	0.2377101	0.6261131	0.0349863	0.6389505	0.4307307	0.0065314	0.2190627	0.0163822	0.209527	0.022997	0.0664507	0.003696	0.1036439	0.4291915	0.494357	0.0453484	0	0.0509883	0.1396224	0.1462258	0.0820972	0.017009	0.5924872	0.5960272	0.3707115	0.1664247	0.5247832	0.2544429	0.0175123	0.1759337	0.1043237	0.615746	0.6138212	0.5826391	0.0644039	0.031602	0.5945012	0.0230329	0.589515	0.1887189	0.2938866	0.5739405	0.6725247	0.5968273	0.586551	0.4119936	0.1650114	0.3062704	0.6628415	0.377087	0.296142	0.4444075	0.5187151	0.0694917	0.3227771	0.0944936	0.340589	0.1194491	0.0424946	0.6569076	0.3698743	0.4607156	0.2573605	0.362413	0.3685942	0.4295054	0.0006047	0.1699324	0.0380111	0.0372075	0.0052913	0.312703	0.6158795	0.0234385	0.1023563	0.1070314	0.0046667	0.3321397	0.0569551	0.6513239	0.1475179	0.5385406	0.1914087	0.1066768	0.0542649	0.5681992	0.5613932	0.2449581	0.3670682	0.5888333	0.4414524	0.3295891	0.7208468	0.2667642	0.6540382	0.6464648	0.6384161
